skill,drift,policy,day,success_probability
peg_insertion,compound_shock,uncertainty_rehearsal,240,0.155959
peg_insertion,compound_shock,overfit_rapid_adaptation,0,0.905690
peg_insertion,compound_shock,overfit_rapid_adaptation,1,0.896485
peg_insertion,compound_shock,overfit_rapid_adaptation,2,0.887378
peg_insertion,compound_shock,overfit_rapid_adaptation,3,0.878366
peg_insertion,compound_shock,overfit_rapid_adaptation,4,0.869448
peg_insertion,compound_shock,overfit_rapid_adaptation,5,0.860622
peg_insertion,compound_shock,overfit_rapid_adaptation,6,0.851887
peg_insertion,compound_shock,overfit_rapid_adaptation,7,0.843240
peg_insertion,compound_shock,overfit_rapid_adaptation,8,0.834679
peg_insertion,compound_shock,overfit_rapid_adaptation,9,0.826204
peg_insertion,compound_shock,overfit_rapid_adaptation,10,0.817812
peg_insertion,compound_shock,overfit_rapid_adaptation,11,0.809503
peg_insertion,compound_shock,overfit_rapid_adaptation,12,0.801274
peg_insertion,compound_shock,overfit_rapid_adaptation,13,0.793124
peg_insertion,compound_shock,overfit_rapid_adaptation,14,0.785053
peg_insertion,compound_shock,overfit_rapid_adaptation,15,0.777060
peg_insertion,compound_shock,overfit_rapid_adaptation,16,0.769142
peg_insertion,compound_shock,overfit_rapid_adaptation,17,0.761299
peg_insertion,compound_shock,overfit_rapid_adaptation,18,0.753530
peg_insertion,compound_shock,overfit_rapid_adaptation,19,0.745835
peg_insertion,compound_shock,overfit_rapid_adaptation,20,0.738212
peg_insertion,compound_shock,overfit_rapid_adaptation,21,0.730662
peg_insertion,compound_shock,overfit_rapid_adaptation,22,0.723183
peg_insertion,compound_shock,overfit_rapid_adaptation,23,0.715774
peg_insertion,compound_shock,overfit_rapid_adaptation,24,0.708436
peg_insertion,compound_shock,overfit_rapid_adaptation,25,0.701169
peg_insertion,compound_shock,overfit_rapid_adaptation,26,0.693971
peg_insertion,compound_shock,overfit_rapid_adaptation,27,0.686842
peg_insertion,compound_shock,overfit_rapid_adaptation,28,0.679783
peg_insertion,compound_shock,overfit_rapid_adaptation,29,0.672793
peg_insertion,compound_shock,overfit_rapid_adaptation,30,0.665872
peg_insertion,compound_shock,overfit_rapid_adaptation,31,0.659020
peg_insertion,compound_shock,overfit_rapid_adaptation,32,0.576355
peg_insertion,compound_shock,overfit_rapid_adaptation,33,0.571363
peg_insertion,compound_shock,overfit_rapid_adaptation,34,0.566375
peg_insertion,compound_shock,overfit_rapid_adaptation,35,0.561395
peg_insertion,compound_shock,overfit_rapid_adaptation,36,0.556425
peg_insertion,compound_shock,overfit_rapid_adaptation,37,0.551466
peg_insertion,compound_shock,overfit_rapid_adaptation,38,0.546522
peg_insertion,compound_shock,overfit_rapid_adaptation,39,0.541595
peg_insertion,compound_shock,overfit_rapid_adaptation,40,0.538723
peg_insertion,compound_shock,overfit_rapid_adaptation,41,0.535782
peg_insertion,compound_shock,overfit_rapid_adaptation,42,0.532778
peg_insertion,compound_shock,overfit_rapid_adaptation,43,0.529716
peg_insertion,compound_shock,overfit_rapid_adaptation,44,0.526602
peg_insertion,compound_shock,overfit_rapid_adaptation,45,0.523440
peg_insertion,compound_shock,overfit_rapid_adaptation,46,0.520236
peg_insertion,compound_shock,overfit_rapid_adaptation,47,0.516993
peg_insertion,compound_shock,overfit_rapid_adaptation,48,0.513718
peg_insertion,compound_shock,overfit_rapid_adaptation,49,0.510413
peg_insertion,compound_shock,overfit_rapid_adaptation,50,0.507082
peg_insertion,compound_shock,overfit_rapid_adaptation,51,0.503730
peg_insertion,compound_shock,overfit_rapid_adaptation,52,0.500359
peg_insertion,compound_shock,overfit_rapid_adaptation,53,0.496973
peg_insertion,compound_shock,overfit_rapid_adaptation,54,0.493576
peg_insertion,compound_shock,overfit_rapid_adaptation,55,0.490169
peg_insertion,compound_shock,overfit_rapid_adaptation,56,0.486155
peg_insertion,compound_shock,overfit_rapid_adaptation,57,0.482137
peg_insertion,compound_shock,overfit_rapid_adaptation,58,0.478117
peg_insertion,compound_shock,overfit_rapid_adaptation,59,0.474098
peg_insertion,compound_shock,overfit_rapid_adaptation,60,0.470081
peg_insertion,compound_shock,overfit_rapid_adaptation,61,0.466069
peg_insertion,compound_shock,overfit_rapid_adaptation,62,0.462062
peg_insertion,compound_shock,overfit_rapid_adaptation,63,0.458063
peg_insertion,compound_shock,overfit_rapid_adaptation,64,0.454072
peg_insertion,compound_shock,overfit_rapid_adaptation,65,0.450092
peg_insertion,compound_shock,overfit_rapid_adaptation,66,0.446122
peg_insertion,compound_shock,overfit_rapid_adaptation,67,0.442164
peg_insertion,compound_shock,overfit_rapid_adaptation,68,0.438219
peg_insertion,compound_shock,overfit_rapid_adaptation,69,0.434287
peg_insertion,compound_shock,overfit_rapid_adaptation,70,0.430369
peg_insertion,compound_shock,overfit_rapid_adaptation,71,0.426465
peg_insertion,compound_shock,overfit_rapid_adaptation,72,0.422577
peg_insertion,compound_shock,overfit_rapid_adaptation,73,0.418703
peg_insertion,compound_shock,overfit_rapid_adaptation,74,0.414845
peg_insertion,compound_shock,overfit_rapid_adaptation,75,0.411003
peg_insertion,compound_shock,overfit_rapid_adaptation,76,0.407176
peg_insertion,compound_shock,overfit_rapid_adaptation,77,0.403365
peg_insertion,compound_shock,overfit_rapid_adaptation,78,0.399569
peg_insertion,compound_shock,overfit_rapid_adaptation,79,0.395790
peg_insertion,compound_shock,overfit_rapid_adaptation,80,0.392025
peg_insertion,compound_shock,overfit_rapid_adaptation,81,0.388277
peg_insertion,compound_shock,overfit_rapid_adaptation,82,0.384543
peg_insertion,compound_shock,overfit_rapid_adaptation,83,0.380825
peg_insertion,compound_shock,overfit_rapid_adaptation,84,0.377122
peg_insertion,compound_shock,overfit_rapid_adaptation,85,0.373433
peg_insertion,compound_shock,overfit_rapid_adaptation,86,0.369759
peg_insertion,compound_shock,overfit_rapid_adaptation,87,0.366100
peg_insertion,compound_shock,overfit_rapid_adaptation,88,0.286572
peg_insertion,compound_shock,overfit_rapid_adaptation,89,0.284663
peg_insertion,compound_shock,overfit_rapid_adaptation,90,0.282704
peg_insertion,compound_shock,overfit_rapid_adaptation,91,0.280696
peg_insertion,compound_shock,overfit_rapid_adaptation,92,0.278643
peg_insertion,compound_shock,overfit_rapid_adaptation,93,0.276546
peg_insertion,compound_shock,overfit_rapid_adaptation,94,0.274408
peg_insertion,compound_shock,overfit_rapid_adaptation,95,0.272230
peg_insertion,compound_shock,overfit_rapid_adaptation,96,0.272052
peg_insertion,compound_shock,overfit_rapid_adaptation,97,0.271749
peg_insertion,compound_shock,overfit_rapid_adaptation,98,0.271327
peg_insertion,compound_shock,overfit_rapid_adaptation,99,0.270792
peg_insertion,compound_shock,overfit_rapid_adaptation,100,0.270148
peg_insertion,compound_shock,overfit_rapid_adaptation,101,0.269402
peg_insertion,compound_shock,overfit_rapid_adaptation,102,0.268557
peg_insertion,compound_shock,overfit_rapid_adaptation,103,0.267620
peg_insertion,compound_shock,overfit_rapid_adaptation,104,0.266595
peg_insertion,compound_shock,overfit_rapid_adaptation,105,0.265487
peg_insertion,compound_shock,overfit_rapid_adaptation,106,0.264300
peg_insertion,compound_shock,overfit_rapid_adaptation,107,0.263038
peg_insertion,compound_shock,overfit_rapid_adaptation,108,0.261706
peg_insertion,compound_shock,overfit_rapid_adaptation,109,0.260308
peg_insertion,compound_shock,overfit_rapid_adaptation,110,0.258848
peg_insertion,compound_shock,overfit_rapid_adaptation,111,0.257329
peg_insertion,compound_shock,overfit_rapid_adaptation,112,0.255756
peg_insertion,compound_shock,overfit_rapid_adaptation,113,0.254131
peg_insertion,compound_shock,overfit_rapid_adaptation,114,0.252459
peg_insertion,compound_shock,overfit_rapid_adaptation,115,0.250743
peg_insertion,compound_shock,overfit_rapid_adaptation,116,0.248986
peg_insertion,compound_shock,overfit_rapid_adaptation,117,0.247191
peg_insertion,compound_shock,overfit_rapid_adaptation,118,0.245361
peg_insertion,compound_shock,overfit_rapid_adaptation,119,0.243500
peg_insertion,compound_shock,overfit_rapid_adaptation,120,0.241609
peg_insertion,compound_shock,overfit_rapid_adaptation,121,0.239693
peg_insertion,compound_shock,overfit_rapid_adaptation,122,0.237752
peg_insertion,compound_shock,overfit_rapid_adaptation,123,0.235791
peg_insertion,compound_shock,overfit_rapid_adaptation,124,0.233811
peg_insertion,compound_shock,overfit_rapid_adaptation,125,0.231814
peg_insertion,compound_shock,overfit_rapid_adaptation,126,0.229804
peg_insertion,compound_shock,overfit_rapid_adaptation,127,0.227781
peg_insertion,compound_shock,overfit_rapid_adaptation,128,0.225748
peg_insertion,compound_shock,overfit_rapid_adaptation,129,0.223707
peg_insertion,compound_shock,overfit_rapid_adaptation,130,0.221659
peg_insertion,compound_shock,overfit_rapid_adaptation,131,0.219606
peg_insertion,compound_shock,overfit_rapid_adaptation,132,0.217551
peg_insertion,compound_shock,overfit_rapid_adaptation,133,0.215493
peg_insertion,compound_shock,overfit_rapid_adaptation,134,0.213435
peg_insertion,compound_shock,overfit_rapid_adaptation,135,0.211378
peg_insertion,compound_shock,overfit_rapid_adaptation,136,0.209323
peg_insertion,compound_shock,overfit_rapid_adaptation,137,0.207272
peg_insertion,compound_shock,overfit_rapid_adaptation,138,0.205224
peg_insertion,compound_shock,overfit_rapid_adaptation,139,0.203181
peg_insertion,compound_shock,overfit_rapid_adaptation,140,0.201145
peg_insertion,compound_shock,overfit_rapid_adaptation,141,0.199114
peg_insertion,compound_shock,overfit_rapid_adaptation,142,0.197091
peg_insertion,compound_shock,overfit_rapid_adaptation,143,0.195075
peg_insertion,compound_shock,overfit_rapid_adaptation,144,0.193068
peg_insertion,compound_shock,overfit_rapid_adaptation,145,0.191069
peg_insertion,compound_shock,overfit_rapid_adaptation,146,0.189079
peg_insertion,compound_shock,overfit_rapid_adaptation,147,0.187098
peg_insertion,compound_shock,overfit_rapid_adaptation,148,0.185126
peg_insertion,compound_shock,overfit_rapid_adaptation,149,0.183163
peg_insertion,compound_shock,overfit_rapid_adaptation,150,0.105328
peg_insertion,compound_shock,overfit_rapid_adaptation,151,0.105106
peg_insertion,compound_shock,overfit_rapid_adaptation,152,0.104828
peg_insertion,compound_shock,overfit_rapid_adaptation,153,0.104498
peg_insertion,compound_shock,overfit_rapid_adaptation,154,0.104118
peg_insertion,compound_shock,overfit_rapid_adaptation,155,0.103689
peg_insertion,compound_shock,overfit_rapid_adaptation,156,0.103213
peg_insertion,compound_shock,overfit_rapid_adaptation,157,0.102693
peg_insertion,compound_shock,overfit_rapid_adaptation,158,0.104167
peg_insertion,compound_shock,overfit_rapid_adaptation,159,0.105510
peg_insertion,compound_shock,overfit_rapid_adaptation,160,0.106727
peg_insertion,compound_shock,overfit_rapid_adaptation,161,0.107824
peg_insertion,compound_shock,overfit_rapid_adaptation,162,0.108805
peg_insertion,compound_shock,overfit_rapid_adaptation,163,0.109675
peg_insertion,compound_shock,overfit_rapid_adaptation,164,0.110438
peg_insertion,compound_shock,overfit_rapid_adaptation,165,0.111100
peg_insertion,compound_shock,overfit_rapid_adaptation,166,0.111663
peg_insertion,compound_shock,overfit_rapid_adaptation,167,0.112133
peg_insertion,compound_shock,overfit_rapid_adaptation,168,0.112512
peg_insertion,compound_shock,overfit_rapid_adaptation,169,0.112805
peg_insertion,compound_shock,overfit_rapid_adaptation,170,0.113015
peg_insertion,compound_shock,overfit_rapid_adaptation,171,0.113145
peg_insertion,compound_shock,overfit_rapid_adaptation,172,0.113198
peg_insertion,compound_shock,overfit_rapid_adaptation,173,0.113178
peg_insertion,compound_shock,overfit_rapid_adaptation,174,0.113087
peg_insertion,compound_shock,overfit_rapid_adaptation,175,0.112929
peg_insertion,compound_shock,overfit_rapid_adaptation,176,0.112706
peg_insertion,compound_shock,overfit_rapid_adaptation,177,0.112421
peg_insertion,compound_shock,overfit_rapid_adaptation,178,0.112077
peg_insertion,compound_shock,overfit_rapid_adaptation,179,0.111675
peg_insertion,compound_shock,overfit_rapid_adaptation,180,0.111219
peg_insertion,compound_shock,overfit_rapid_adaptation,181,0.110711
peg_insertion,compound_shock,overfit_rapid_adaptation,182,0.110154
peg_insertion,compound_shock,overfit_rapid_adaptation,183,0.109549
peg_insertion,compound_shock,overfit_rapid_adaptation,184,0.108899
peg_insertion,compound_shock,overfit_rapid_adaptation,185,0.108206
peg_insertion,compound_shock,overfit_rapid_adaptation,186,0.107472
peg_insertion,compound_shock,overfit_rapid_adaptation,187,0.106700
peg_insertion,compound_shock,overfit_rapid_adaptation,188,0.105890
peg_insertion,compound_shock,overfit_rapid_adaptation,189,0.105046
peg_insertion,compound_shock,overfit_rapid_adaptation,190,0.104170
peg_insertion,compound_shock,overfit_rapid_adaptation,191,0.103262
peg_insertion,compound_shock,overfit_rapid_adaptation,192,0.102326
peg_insertion,compound_shock,overfit_rapid_adaptation,193,0.101362
peg_insertion,compound_shock,overfit_rapid_adaptation,194,0.100373
peg_insertion,compound_shock,overfit_rapid_adaptation,195,0.099361
peg_insertion,compound_shock,overfit_rapid_adaptation,196,0.098326
peg_insertion,compound_shock,overfit_rapid_adaptation,197,0.097271
peg_insertion,compound_shock,overfit_rapid_adaptation,198,0.096198
peg_insertion,compound_shock,overfit_rapid_adaptation,199,0.095108
peg_insertion,compound_shock,overfit_rapid_adaptation,200,0.094002
peg_insertion,compound_shock,overfit_rapid_adaptation,201,0.092882
peg_insertion,compound_shock,overfit_rapid_adaptation,202,0.091750
peg_insertion,compound_shock,overfit_rapid_adaptation,203,0.090606
peg_insertion,compound_shock,overfit_rapid_adaptation,204,0.089453
peg_insertion,compound_shock,overfit_rapid_adaptation,205,0.088291
peg_insertion,compound_shock,overfit_rapid_adaptation,206,0.087121
peg_insertion,compound_shock,overfit_rapid_adaptation,207,0.085946
peg_insertion,compound_shock,overfit_rapid_adaptation,208,0.084765
peg_insertion,compound_shock,overfit_rapid_adaptation,209,0.083581
peg_insertion,compound_shock,overfit_rapid_adaptation,210,0.082393
peg_insertion,compound_shock,overfit_rapid_adaptation,211,0.081204
peg_insertion,compound_shock,overfit_rapid_adaptation,212,0.080013
peg_insertion,compound_shock,overfit_rapid_adaptation,213,0.078823
peg_insertion,compound_shock,overfit_rapid_adaptation,214,0.077633
peg_insertion,compound_shock,overfit_rapid_adaptation,215,0.076444
peg_insertion,compound_shock,overfit_rapid_adaptation,216,0.075257
peg_insertion,compound_shock,overfit_rapid_adaptation,217,0.074073
peg_insertion,compound_shock,overfit_rapid_adaptation,218,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,219,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,220,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,221,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,222,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,223,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,224,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,225,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,226,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,227,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,228,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,229,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,230,0.010000
peg_insertion,compound_shock,overfit_rapid_adaptation,231,0.011047
peg_insertion,compound_shock,overfit_rapid_adaptation,232,0.012543
peg_insertion,compound_shock,overfit_rapid_adaptation,233,0.013937
peg_insertion,compound_shock,overfit_rapid_adaptation,234,0.015233
peg_insertion,compound_shock,overfit_rapid_adaptation,235,0.016434
peg_insertion,compound_shock,overfit_rapid_adaptation,236,0.017546
peg_insertion,compound_shock,overfit_rapid_adaptation,237,0.018570
peg_insertion,compound_shock,overfit_rapid_adaptation,238,0.019512
peg_insertion,compound_shock,overfit_rapid_adaptation,239,0.020373
peg_insertion,compound_shock,overfit_rapid_adaptation,240,0.021158
peg_insertion,compound_shock,oracle_maintenance,0,0.886326
peg_insertion,compound_shock,oracle_maintenance,1,0.883954
peg_insertion,compound_shock,oracle_maintenance,2,0.881585
peg_insertion,compound_shock,oracle_maintenance,3,0.879216
peg_insertion,compound_shock,oracle_maintenance,4,0.876847
peg_insertion,compound_shock,oracle_maintenance,5,0.874477
peg_insertion,compound_shock,oracle_maintenance,6,0.872105
peg_insertion,compound_shock,oracle_maintenance,7,0.869730
peg_insertion,compound_shock,oracle_maintenance,8,0.867351
peg_insertion,compound_shock,oracle_maintenance,9,0.864967
peg_insertion,compound_shock,oracle_maintenance,10,0.862579
peg_insertion,compound_shock,oracle_maintenance,11,0.860184
peg_insertion,compound_shock,oracle_maintenance,12,0.857783
peg_insertion,compound_shock,oracle_maintenance,13,0.855375
peg_insertion,compound_shock,oracle_maintenance,14,0.852961
peg_insertion,compound_shock,oracle_maintenance,15,0.850538
peg_insertion,compound_shock,oracle_maintenance,16,0.848108
peg_insertion,compound_shock,oracle_maintenance,17,0.845671
peg_insertion,compound_shock,oracle_maintenance,18,0.843225
peg_insertion,compound_shock,oracle_maintenance,19,0.840773
peg_insertion,compound_shock,oracle_maintenance,20,0.838313
peg_insertion,compound_shock,oracle_maintenance,21,0.835845
peg_insertion,compound_shock,oracle_maintenance,22,0.833371
peg_insertion,compound_shock,oracle_maintenance,23,0.830891
peg_insertion,compound_shock,oracle_maintenance,24,0.828405
peg_insertion,compound_shock,oracle_maintenance,25,0.825914
peg_insertion,compound_shock,oracle_maintenance,26,0.823418
peg_insertion,compound_shock,oracle_maintenance,27,0.820918
peg_insertion,compound_shock,oracle_maintenance,28,0.818415
peg_insertion,compound_shock,oracle_maintenance,29,0.815910
peg_insertion,compound_shock,oracle_maintenance,30,0.813404
peg_insertion,compound_shock,oracle_maintenance,31,0.810897
peg_insertion,compound_shock,oracle_maintenance,32,0.744927
peg_insertion,compound_shock,oracle_maintenance,33,0.747305
peg_insertion,compound_shock,oracle_maintenance,34,0.749482
peg_insertion,compound_shock,oracle_maintenance,35,0.751466
peg_insertion,compound_shock,oracle_maintenance,36,0.753267
peg_insertion,compound_shock,oracle_maintenance,37,0.754894
peg_insertion,compound_shock,oracle_maintenance,38,0.756356
peg_insertion,compound_shock,oracle_maintenance,39,0.757660
peg_insertion,compound_shock,oracle_maintenance,40,0.758816
peg_insertion,compound_shock,oracle_maintenance,41,0.759830
peg_insertion,compound_shock,oracle_maintenance,42,0.760710
peg_insertion,compound_shock,oracle_maintenance,43,0.761463
peg_insertion,compound_shock,oracle_maintenance,44,0.762095
peg_insertion,compound_shock,oracle_maintenance,45,0.762614
peg_insertion,compound_shock,oracle_maintenance,46,0.763026
peg_insertion,compound_shock,oracle_maintenance,47,0.763336
peg_insertion,compound_shock,oracle_maintenance,48,0.763550
peg_insertion,compound_shock,oracle_maintenance,49,0.763673
peg_insertion,compound_shock,oracle_maintenance,50,0.763711
peg_insertion,compound_shock,oracle_maintenance,51,0.763669
peg_insertion,compound_shock,oracle_maintenance,52,0.763550
peg_insertion,compound_shock,oracle_maintenance,53,0.763360
peg_insertion,compound_shock,oracle_maintenance,54,0.763102
peg_insertion,compound_shock,oracle_maintenance,55,0.762781
peg_insertion,compound_shock,oracle_maintenance,56,0.762400
peg_insertion,compound_shock,oracle_maintenance,57,0.761963
peg_insertion,compound_shock,oracle_maintenance,58,0.761472
peg_insertion,compound_shock,oracle_maintenance,59,0.760931
peg_insertion,compound_shock,oracle_maintenance,60,0.760343
peg_insertion,compound_shock,oracle_maintenance,61,0.759710
peg_insertion,compound_shock,oracle_maintenance,62,0.759034
peg_insertion,compound_shock,oracle_maintenance,63,0.758318
peg_insertion,compound_shock,oracle_maintenance,64,0.757564
peg_insertion,compound_shock,oracle_maintenance,65,0.756773
peg_insertion,compound_shock,oracle_maintenance,66,0.755948
peg_insertion,compound_shock,oracle_maintenance,67,0.755090
peg_insertion,compound_shock,oracle_maintenance,68,0.754201
peg_insertion,compound_shock,oracle_maintenance,69,0.753280
peg_insertion,compound_shock,oracle_maintenance,70,0.752331
peg_insertion,compound_shock,oracle_maintenance,71,0.751353
peg_insertion,compound_shock,oracle_maintenance,72,0.750348
peg_insertion,compound_shock,oracle_maintenance,73,0.749316
peg_insertion,compound_shock,oracle_maintenance,74,0.748259
peg_insertion,compound_shock,oracle_maintenance,75,0.747176
peg_insertion,compound_shock,oracle_maintenance,76,0.746068
peg_insertion,compound_shock,oracle_maintenance,77,0.744936
peg_insertion,compound_shock,oracle_maintenance,78,0.743780
peg_insertion,compound_shock,oracle_maintenance,79,0.742600
peg_insertion,compound_shock,oracle_maintenance,80,0.741397
peg_insertion,compound_shock,oracle_maintenance,81,0.740171
peg_insertion,compound_shock,oracle_maintenance,82,0.738922
peg_insertion,compound_shock,oracle_maintenance,83,0.737650
peg_insertion,compound_shock,oracle_maintenance,84,0.736355
peg_insertion,compound_shock,oracle_maintenance,85,0.735038
peg_insertion,compound_shock,oracle_maintenance,86,0.733699
peg_insertion,compound_shock,oracle_maintenance,87,0.732338
peg_insertion,compound_shock,oracle_maintenance,88,0.667491
peg_insertion,compound_shock,oracle_maintenance,89,0.670969
peg_insertion,compound_shock,oracle_maintenance,90,0.674220
peg_insertion,compound_shock,oracle_maintenance,91,0.677255
peg_insertion,compound_shock,oracle_maintenance,92,0.680080
peg_insertion,compound_shock,oracle_maintenance,93,0.682705
peg_insertion,compound_shock,oracle_maintenance,94,0.685137
peg_insertion,compound_shock,oracle_maintenance,95,0.687383
peg_insertion,compound_shock,oracle_maintenance,96,0.689452
peg_insertion,compound_shock,oracle_maintenance,97,0.691350
peg_insertion,compound_shock,oracle_maintenance,98,0.693084
peg_insertion,compound_shock,oracle_maintenance,99,0.694660
peg_insertion,compound_shock,oracle_maintenance,100,0.696085
peg_insertion,compound_shock,oracle_maintenance,101,0.697365
peg_insertion,compound_shock,oracle_maintenance,102,0.698507
peg_insertion,compound_shock,oracle_maintenance,103,0.699515
peg_insertion,compound_shock,oracle_maintenance,104,0.700396
peg_insertion,compound_shock,oracle_maintenance,105,0.701155
peg_insertion,compound_shock,oracle_maintenance,106,0.701798
peg_insertion,compound_shock,oracle_maintenance,107,0.702329
peg_insertion,compound_shock,oracle_maintenance,108,0.702754
peg_insertion,compound_shock,oracle_maintenance,109,0.703077
peg_insertion,compound_shock,oracle_maintenance,110,0.703303
peg_insertion,compound_shock,oracle_maintenance,111,0.703438
peg_insertion,compound_shock,oracle_maintenance,112,0.703485
peg_insertion,compound_shock,oracle_maintenance,113,0.703448
peg_insertion,compound_shock,oracle_maintenance,114,0.703333
peg_insertion,compound_shock,oracle_maintenance,115,0.703143
peg_insertion,compound_shock,oracle_maintenance,116,0.702882
peg_insertion,compound_shock,oracle_maintenance,117,0.702553
peg_insertion,compound_shock,oracle_maintenance,118,0.702162
peg_insertion,compound_shock,oracle_maintenance,119,0.701711
peg_insertion,compound_shock,oracle_maintenance,120,0.701204
peg_insertion,compound_shock,oracle_maintenance,121,0.700644
peg_insertion,compound_shock,oracle_maintenance,122,0.700035
peg_insertion,compound_shock,oracle_maintenance,123,0.699379
peg_insertion,compound_shock,oracle_maintenance,124,0.698681
peg_insertion,compound_shock,oracle_maintenance,125,0.697942
peg_insertion,compound_shock,oracle_maintenance,126,0.697165
peg_insertion,compound_shock,oracle_maintenance,127,0.696354
peg_insertion,compound_shock,oracle_maintenance,128,0.695510
peg_insertion,compound_shock,oracle_maintenance,129,0.694636
peg_insertion,compound_shock,oracle_maintenance,130,0.693735
peg_insertion,compound_shock,oracle_maintenance,131,0.692809
peg_insertion,compound_shock,oracle_maintenance,132,0.691859
peg_insertion,compound_shock,oracle_maintenance,133,0.690888
peg_insertion,compound_shock,oracle_maintenance,134,0.689897
peg_insertion,compound_shock,oracle_maintenance,135,0.688889
peg_insertion,compound_shock,oracle_maintenance,136,0.687865
peg_insertion,compound_shock,oracle_maintenance,137,0.686826
peg_insertion,compound_shock,oracle_maintenance,138,0.685773
peg_insertion,compound_shock,oracle_maintenance,139,0.684708
peg_insertion,compound_shock,oracle_maintenance,140,0.683633
peg_insertion,compound_shock,oracle_maintenance,141,0.682547
peg_insertion,compound_shock,oracle_maintenance,142,0.681453
peg_insertion,compound_shock,oracle_maintenance,143,0.680350
peg_insertion,compound_shock,oracle_maintenance,144,0.679240
peg_insertion,compound_shock,oracle_maintenance,145,0.678123
peg_insertion,compound_shock,oracle_maintenance,146,0.677000
peg_insertion,compound_shock,oracle_maintenance,147,0.675871
peg_insertion,compound_shock,oracle_maintenance,148,0.674736
peg_insertion,compound_shock,oracle_maintenance,149,0.673597
peg_insertion,compound_shock,oracle_maintenance,150,0.608989
peg_insertion,compound_shock,oracle_maintenance,151,0.612722
peg_insertion,compound_shock,oracle_maintenance,152,0.616247
peg_insertion,compound_shock,oracle_maintenance,153,0.619570
peg_insertion,compound_shock,oracle_maintenance,154,0.622701
peg_insertion,compound_shock,oracle_maintenance,155,0.625648
peg_insertion,compound_shock,oracle_maintenance,156,0.628417
peg_insertion,compound_shock,oracle_maintenance,157,0.631016
peg_insertion,compound_shock,oracle_maintenance,158,0.633452
peg_insertion,compound_shock,oracle_maintenance,159,0.635730
peg_insertion,compound_shock,oracle_maintenance,160,0.637858
peg_insertion,compound_shock,oracle_maintenance,161,0.639841
peg_insertion,compound_shock,oracle_maintenance,162,0.641683
peg_insertion,compound_shock,oracle_maintenance,163,0.643392
peg_insertion,compound_shock,oracle_maintenance,164,0.644971
peg_insertion,compound_shock,oracle_maintenance,165,0.646426
peg_insertion,compound_shock,oracle_maintenance,166,0.647761
peg_insertion,compound_shock,oracle_maintenance,167,0.648980
peg_insertion,compound_shock,oracle_maintenance,168,0.650089
peg_insertion,compound_shock,oracle_maintenance,169,0.651090
peg_insertion,compound_shock,oracle_maintenance,170,0.651988
peg_insertion,compound_shock,oracle_maintenance,171,0.652786
peg_insertion,compound_shock,oracle_maintenance,172,0.653489
peg_insertion,compound_shock,oracle_maintenance,173,0.654099
peg_insertion,compound_shock,oracle_maintenance,174,0.654620
peg_insertion,compound_shock,oracle_maintenance,175,0.655056
peg_insertion,compound_shock,oracle_maintenance,176,0.655409
peg_insertion,compound_shock,oracle_maintenance,177,0.655682
peg_insertion,compound_shock,oracle_maintenance,178,0.655879
peg_insertion,compound_shock,oracle_maintenance,179,0.656002
peg_insertion,compound_shock,oracle_maintenance,180,0.656054
peg_insertion,compound_shock,oracle_maintenance,181,0.656038
peg_insertion,compound_shock,oracle_maintenance,182,0.655957
peg_insertion,compound_shock,oracle_maintenance,183,0.655813
peg_insertion,compound_shock,oracle_maintenance,184,0.655609
peg_insertion,compound_shock,oracle_maintenance,185,0.655348
peg_insertion,compound_shock,oracle_maintenance,186,0.655031
peg_insertion,compound_shock,oracle_maintenance,187,0.654661
peg_insertion,compound_shock,oracle_maintenance,188,0.654242
peg_insertion,compound_shock,oracle_maintenance,189,0.653774
peg_insertion,compound_shock,oracle_maintenance,190,0.653260
peg_insertion,compound_shock,oracle_maintenance,191,0.652704
peg_insertion,compound_shock,oracle_maintenance,192,0.652106
peg_insertion,compound_shock,oracle_maintenance,193,0.651469
peg_insertion,compound_shock,oracle_maintenance,194,0.650795
peg_insertion,compound_shock,oracle_maintenance,195,0.650086
peg_insertion,compound_shock,oracle_maintenance,196,0.649345
peg_insertion,compound_shock,oracle_maintenance,197,0.648572
peg_insertion,compound_shock,oracle_maintenance,198,0.647771
peg_insertion,compound_shock,oracle_maintenance,199,0.646944
peg_insertion,compound_shock,oracle_maintenance,200,0.646091
peg_insertion,compound_shock,oracle_maintenance,201,0.645215
peg_insertion,compound_shock,oracle_maintenance,202,0.644318
peg_insertion,compound_shock,oracle_maintenance,203,0.643401
peg_insertion,compound_shock,oracle_maintenance,204,0.642466
peg_insertion,compound_shock,oracle_maintenance,205,0.641514
