skill,drift,policy,n,mean_h50,censored50,mean_h80,censored80,day60,day120,day180,day240,auc,uptime70,maintenance_cost,evaluation_cost,shock_loss,recovery_lag,hazard_proxy,nonmonotonic_index,durability_score
cable_routing,controller_latency,sentinel_rehearsal,112,81.729516,0.000000,22.940407,0.000000,0.512153,0.292245,0.203352,0.134292,0.360953,0.066487,0.520397,0.045152,0.087280,29.022092,0.008943,0.011133,0.890300
cable_routing,controller_latency,tactile_servo_refresh,112,98.530092,0.000000,32.614203,0.000000,0.576257,0.399873,0.314709,0.235063,0.450020,0.127559,0.693862,0.062519,0.084052,23.025879,0.006379,0.024216,1.138807
cable_routing,controller_latency,uncertainty_rehearsal,112,97.333940,0.000000,31.432495,0.000000,0.589820,0.395956,0.300766,0.223476,0.440271,0.122055,0.650496,0.062519,0.078739,23.094588,0.006579,0.011445,1.141271
cable_routing,fixture_pose_shift,active_evaluation,112,56.535321,0.000000,20.314862,0.000000,0.416549,0.199220,0.144530,0.074047,0.301278,0.070993,0.745472,0.078045,0.122813,33.741258,0.014286,0.015587,0.348465
cable_routing,fixture_pose_shift,adaptive_recalibration,112,91.698249,0.000000,28.696613,0.000000,0.509135,0.315013,0.247033,0.172120,0.392362,0.109529,0.692224,0.049665,0.100803,26.788908,0.007713,0.023343,0.942901
cable_routing,fixture_pose_shift,calendar_recalibration,112,49.669312,0.000000,13.427626,0.000000,0.481436,0.256180,0.177406,0.078090,0.306706,0.057217,0.299520,0.031928,0.133110,48.109387,0.016269,0.115600,0.569886
cable_routing,fixture_pose_shift,conservative_fallback,112,49.903144,0.000000,18.991452,0.000000,0.386031,0.153821,0.085299,0.016163,0.257239,0.076623,0.282880,0.039023,0.124922,124.333333,0.017030,0.008840,0.327538
cable_routing,fixture_pose_shift,continual_finetuning,112,69.906689,0.000000,23.167892,0.000000,0.458928,0.244264,0.183327,0.099272,0.336785,0.070687,0.905216,0.053212,0.114827,36.653764,0.011068,0.011725,0.428703
cable_routing,fixture_pose_shift,domain_randomized,112,55.226410,0.000000,20.955628,0.000000,0.412073,0.174097,0.099881,0.018965,0.274784,0.067560,0.332800,0.028380,0.130227,124.333333,0.015401,0.008987,0.362986
cable_routing,fixture_pose_shift,ensemble_gating,112,61.563705,0.000000,21.239058,0.000000,0.431927,0.220625,0.162282,0.088349,0.316172,0.067512,0.665600,0.056760,0.119555,35.263970,0.012854,0.013434,0.480377
cable_routing,fixture_pose_shift,frozen,112,39.116287,0.000000,13.333142,0.000000,0.268623,0.043505,0.015298,0.010000,0.181518,0.055500,0.000000,0.017737,0.112190,124.333333,0.021777,0.013781,0.297978
cable_routing,fixture_pose_shift,human_repair,112,191.887097,0.000000,39.190103,0.000000,0.648626,0.501702,0.448022,0.389711,0.553394,0.159871,1.277952,0.085140,0.067370,17.345332,0.002585,0.031348,1.798695
cable_routing,fixture_pose_shift,meta_adaptation,112,129.971174,0.000000,39.157303,0.000000,0.603505,0.429633,0.381774,0.294406,0.495863,0.156134,0.958464,0.060308,0.089759,21.591320,0.004532,0.021518,1.340406
cable_routing,fixture_pose_shift,oracle_maintenance,112,241.000000,1.000000,119.323357,0.000000,0.760933,0.693269,0.674365,0.633900,0.717871,0.545583,1.031680,0.106425,0.047760,7.759354,0.001060,0.032096,3.061891
cable_routing,fixture_pose_shift,overfit_rapid_adaptation,112,94.263580,0.000000,31.118132,0.000000,0.534263,0.306938,0.214288,0.108554,0.381691,0.120292,0.416000,0.049665,0.113429,21.443439,0.008031,0.007292,1.151819
cable_routing,fixture_pose_shift,self_calibration,112,96.438376,0.000000,29.000039,0.000000,0.525682,0.329113,0.268118,0.190848,0.402391,0.094202,0.718848,0.046117,0.105715,28.885756,0.007169,0.030387,0.963202
cable_routing,fixture_pose_shift,sentinel_rehearsal,112,75.864803,0.000000,22.864324,0.000000,0.478868,0.265775,0.203507,0.128781,0.353498,0.066232,0.638976,0.046117,0.111273,29.885836,0.009879,0.016241,0.717111
cable_routing,fixture_pose_shift,tactile_servo_refresh,112,109.218759,0.000000,32.805281,0.000000,0.554953,0.384531,0.334169,0.250057,0.455540,0.128184,0.851968,0.063855,0.086895,23.128213,0.005684,0.022851,1.131175
cable_routing,fixture_pose_shift,uncertainty_rehearsal,112,107.792276,0.000000,31.470753,0.000000,0.564175,0.375156,0.311260,0.229764,0.438296,0.124120,0.798720,0.063855,0.091454,23.552329,0.005961,0.026431,1.116815
cable_routing,friction_humidity,active_evaluation,112,38.806463,0.000000,15.197906,0.000000,0.329974,0.124446,0.020367,0.044773,0.229455,0.084342,0.779878,0.079134,0.138468,34.304836,0.021830,0.019828,0.034544
cable_routing,friction_humidity,adaptive_recalibration,112,60.214025,0.000000,21.582115,0.000000,0.430620,0.237631,0.111167,0.125021,0.316730,0.070397,0.724173,0.050358,0.128684,27.792629,0.012535,0.028264,0.443679
cable_routing,friction_humidity,calendar_recalibration,112,38.877521,0.000000,10.003543,0.000000,0.394945,0.162766,0.024773,0.022421,0.222431,0.010715,0.313344,0.032373,0.153274,51.357861,0.021944,0.131478,0.249629
cable_routing,friction_humidity,conservative_fallback,112,35.401297,0.000000,14.070486,0.000000,0.293153,0.077021,0.010000,0.010000,0.192352,0.074484,0.295936,0.039567,0.126919,137.666667,0.024056,0.011000,0.037163
cable_routing,friction_humidity,continual_finetuning,112,46.150061,0.000000,17.483532,0.000000,0.379823,0.160888,0.053329,0.064731,0.264068,0.081610,0.946995,0.053955,0.131995,37.271831,0.017837,0.017491,0.050385
cable_routing,friction_humidity,domain_randomized,112,37.376895,0.000000,15.514459,0.000000,0.317616,0.089584,0.010000,0.010000,0.204142,0.089587,0.348160,0.028776,0.132629,137.666667,0.022901,0.010393,0.051035
cable_routing,friction_humidity,ensemble_gating,112,41.800833,0.000000,15.945684,0.000000,0.347001,0.142807,0.038273,0.058902,0.243727,0.088920,0.696320,0.057552,0.132464,35.728701,0.019942,0.028678,0.159327
cable_routing,friction_humidity,frozen,112,30.736917,0.000000,9.994710,0.000000,0.175404,0.010170,0.010000,0.010000,0.136689,0.011190,0.000000,0.017985,0.109693,137.666667,0.027737,0.021922,0.075265
cable_routing,friction_humidity,human_repair,112,129.455473,0.000000,33.729819,0.000000,0.597681,0.441276,0.313528,0.325304,0.488011,0.131362,1.336934,0.086328,0.094300,18.314818,0.004421,0.034906,1.029734
cable_routing,friction_humidity,meta_adaptation,112,98.576661,0.000000,27.445217,0.000000,0.539803,0.357368,0.238906,0.228957,0.418907,0.112459,1.002701,0.061149,0.102590,22.053238,0.006450,0.050369,0.842053
cable_routing,friction_humidity,oracle_maintenance,112,241.000000,1.000000,98.483601,0.000000,0.736854,0.663725,0.581683,0.581719,0.679445,0.389870,1.079296,0.107910,0.056665,8.079950,0.001211,0.031821,2.819548
cable_routing,friction_humidity,overfit_rapid_adaptation,112,68.018571,0.000000,23.061014,0.000000,0.458651,0.227567,0.067412,0.048371,0.302955,0.067752,0.435200,0.050358,0.130337,22.052137,0.012005,0.013751,0.702710
cable_routing,friction_humidity,self_calibration,112,64.701232,0.000000,19.108346,0.000000,0.451360,0.252279,0.136298,0.149262,0.329938,0.076128,0.752026,0.046761,0.122952,29.506282,0.011476,0.026532,0.494865
cable_routing,friction_humidity,sentinel_rehearsal,112,47.304635,0.000000,17.170047,0.000000,0.399513,0.190002,0.074616,0.091325,0.280738,0.083059,0.668467,0.046761,0.131288,30.606373,0.016788,0.021020,0.306327
cable_routing,friction_humidity,tactile_servo_refresh,112,86.361488,0.000000,26.159770,0.000000,0.487100,0.317351,0.199340,0.200704,0.385110,0.093398,0.891290,0.064746,0.102487,23.689522,0.007850,0.023670,0.729321
cable_routing,friction_humidity,uncertainty_rehearsal,112,80.276923,0.000000,24.651734,0.000000,0.497320,0.302854,0.172687,0.174944,0.366247,0.082636,0.835584,0.064746,0.109938,24.217780,0.008766,0.025644,0.663369
cable_routing,gripper_pad_wear,active_evaluation,112,56.029096,0.000000,17.383342,0.000000,0.343904,0.203607,0.092170,0.071678,0.273863,0.082301,0.632218,0.077319,0.112097,33.355502,0.014149,0.007499,0.395721
cable_routing,gripper_pad_wear,adaptive_recalibration,112,62.982298,0.000000,24.892719,0.000000,0.433129,0.306885,0.181460,0.143845,0.354750,0.080566,0.587059,0.049203,0.103380,26.881664,0.011451,0.010444,0.665265
cable_routing,gripper_pad_wear,calendar_recalibration,112,51.261136,0.000000,11.395663,0.000000,0.415807,0.260691,0.116638,0.077975,0.281175,0.011157,0.290304,0.031630,0.065034,48.181216,0.015434,0.116304,0.568042
cable_routing,gripper_pad_wear,conservative_fallback,112,50.752618,0.000000,16.368143,0.000000,0.321259,0.159562,0.050284,0.027662,0.237760,0.086910,0.274176,0.038660,0.119213,136.000000,0.016481,0.003127,0.292047
cable_routing,gripper_pad_wear,continual_finetuning,112,59.479106,0.000000,20.020868,0.000000,0.394068,0.244666,0.123438,0.090077,0.306769,0.072919,0.767693,0.052717,0.114977,36.659172,0.012946,0.004910,0.380539
cable_routing,gripper_pad_wear,domain_randomized,112,55.001052,0.000000,17.779998,0.000000,0.338048,0.174920,0.053221,0.025462,0.248241,0.081862,0.322560,0.028116,0.126539,136.000000,0.015201,0.002509,0.308091
cable_routing,gripper_pad_wear,ensemble_gating,112,58.175332,0.000000,18.403209,0.000000,0.363757,0.224321,0.110271,0.085293,0.289330,0.079241,0.564480,0.056232,0.114636,35.086896,0.013329,0.008937,0.488743
cable_routing,gripper_pad_wear,frozen,112,35.084694,0.000000,11.216655,0.000000,0.190622,0.071282,0.010000,0.010000,0.167903,0.010655,0.000000,0.017572,0.102315,136.000000,0.024343,0.010000,0.179536
cable_routing,gripper_pad_wear,human_repair,112,147.098178,0.000000,38.344155,0.000000,0.576734,0.485681,0.376179,0.331433,0.509916,0.148957,1.083802,0.084348,0.086514,18.034502,0.003605,0.029848,1.427501
cable_routing,gripper_pad_wear,meta_adaptation,112,116.628135,0.000000,33.826638,0.000000,0.531390,0.416000,0.309870,0.245423,0.452981,0.127837,0.812851,0.059747,0.092639,21.694988,0.005298,0.019985,1.220524
cable_routing,gripper_pad_wear,oracle_maintenance,112,241.000000,1.000000,99.322040,0.000000,0.694379,0.678747,0.619254,0.568583,0.683693,0.397946,0.999936,0.105435,0.049495,7.821825,0.001216,0.020991,2.897488
cable_routing,gripper_pad_wear,overfit_rapid_adaptation,112,70.116633,0.000000,26.621825,0.000000,0.456046,0.301055,0.156070,0.084253,0.347130,0.092807,0.403200,0.049203,0.116640,21.559028,0.011171,0.002894,0.856618
cable_routing,gripper_pad_wear,self_calibration,112,66.777113,0.000000,21.651474,0.000000,0.454767,0.320891,0.200603,0.161404,0.364463,0.066271,0.609638,0.045688,0.090486,28.337513,0.010548,0.009964,0.697830
cable_routing,gripper_pad_wear,sentinel_rehearsal,112,59.650002,0.000000,19.572912,0.000000,0.405544,0.262480,0.144141,0.111922,0.319692,0.074589,0.541901,0.045688,0.112931,29.945529,0.012547,0.006720,0.585605
cable_routing,gripper_pad_wear,tactile_servo_refresh,112,94.847483,0.000000,29.047316,0.000000,0.484790,0.379526,0.267214,0.210775,0.418399,0.115680,0.722534,0.063261,0.086537,23.115333,0.006936,0.013131,1.017404
cable_routing,gripper_pad_wear,uncertainty_rehearsal,112,84.829156,0.000000,27.512489,0.000000,0.492622,0.366204,0.243165,0.191805,0.399490,0.103345,0.677376,0.063261,0.095762,23.707445,0.007997,0.010795,0.905490
cable_routing,lighting_perception,active_evaluation,112,76.011933,0.000000,22.765178,0.000000,0.489087,0.280467,0.145995,0.115816,0.344411,0.063440,0.602112,0.076230,0.097989,32.847598,0.009818,0.004709,0.718471
cable_routing,lighting_perception,adaptive_recalibration,112,95.173626,0.000000,31.809805,0.000000,0.568826,0.388859,0.243193,0.203991,0.428891,0.127638,0.559104,0.048510,0.096197,26.623106,0.006986,0.009092,1.151703
cable_routing,lighting_perception,calendar_recalibration,112,77.909050,0.000000,15.235752,0.000000,0.561328,0.348921,0.200403,0.148627,0.366677,0.100606,0.276480,0.031185,0.108789,49.756386,0.009306,0.099050,1.000070
cable_routing,lighting_perception,conservative_fallback,112,67.426678,0.000000,21.474174,0.000000,0.461051,0.238112,0.108258,0.070923,0.309294,0.067356,0.261120,0.038115,0.100779,116.000000,0.011744,0.002643,0.626627
cable_routing,lighting_perception,continual_finetuning,112,80.063798,0.000000,26.386131,0.000000,0.534375,0.324028,0.186778,0.143445,0.380581,0.088993,0.731136,0.051975,0.100529,36.139052,0.008963,0.007102,0.748826
cable_routing,lighting_perception,domain_randomized,112,74.277363,0.000000,23.545878,0.000000,0.489314,0.264754,0.125823,0.083322,0.330548,0.069935,0.307200,0.027720,0.106049,116.000000,0.010529,0.002446,0.694829
cable_routing,lighting_perception,ensemble_gating,112,78.798241,0.000000,24.332260,0.000000,0.508385,0.304685,0.169352,0.132340,0.362730,0.074377,0.537600,0.055440,0.096931,34.449530,0.009238,0.005994,0.835324
cable_routing,lighting_perception,frozen,112,47.647800,0.000000,15.314869,0.000000,0.362324,0.140467,0.029018,0.020238,0.229861,0.085171,0.000000,0.017325,0.095834,116.000000,0.017721,0.011082,0.520302
cable_routing,lighting_perception,human_repair,112,195.885323,0.017857,56.695096,0.000000,0.684156,0.552425,0.432801,0.403444,0.574017,0.217376,1.032192,0.083160,0.066193,17.302959,0.002402,0.030542,2.093637
cable_routing,lighting_perception,meta_adaptation,112,158.016449,0.000000,44.714586,0.000000,0.648704,0.492170,0.374518,0.320402,0.523199,0.173528,0.774144,0.058905,0.078287,21.178317,0.003450,0.017791,1.796378
cable_routing,lighting_perception,oracle_maintenance,112,241.000000,1.000000,143.848066,0.000000,0.770388,0.710493,0.642327,0.616353,0.715351,0.543999,0.952320,0.103950,0.035092,7.303306,0.001018,0.018607,3.125219
cable_routing,lighting_perception,overfit_rapid_adaptation,112,98.070130,0.000000,34.829748,0.000000,0.586325,0.380840,0.218599,0.152116,0.419716,0.136945,0.384000,0.048510,0.101682,21.020565,0.007302,0.000875,1.301267
cable_routing,lighting_perception,self_calibration,112,100.534151,0.000000,33.852574,0.000000,0.586006,0.401649,0.263201,0.221171,0.437920,0.132185,0.580608,0.045045,0.089887,28.315917,0.006426,0.013681,1.207393
cable_routing,lighting_perception,sentinel_rehearsal,112,80.985893,0.000000,27.662577,0.000000,0.543643,0.341942,0.201262,0.162783,0.391852,0.088424,0.516096,0.045045,0.090809,29.149110,0.008651,0.005590,0.955888
cable_routing,lighting_perception,tactile_servo_refresh,112,132.928574,0.000000,37.001042,0.000000,0.605710,0.451364,0.321218,0.271244,0.483992,0.148408,0.688128,0.062370,0.074945,22.698019,0.004470,0.015378,1.538657
cable_routing,lighting_perception,uncertainty_rehearsal,112,123.089467,0.000000,34.936965,0.000000,0.615810,0.443623,0.305411,0.259004,0.470796,0.135884,0.645120,0.062370,0.081624,23.198474,0.004926,0.008502,1.439209
cable_routing,object_distribution,active_evaluation,112,49.738889,0.000000,18.058741,0.000000,0.365850,0.153547,0.116862,0.060120,0.271698,0.079477,0.756941,0.078408,0.115663,33.483852,0.016593,0.017289,0.241650
cable_routing,object_distribution,adaptive_recalibration,112,72.617911,0.000000,25.936140,0.000000,0.457230,0.267596,0.213454,0.151005,0.361377,0.094314,0.702874,0.049896,0.105354,26.952752,0.010174,0.023012,0.691968
cable_routing,object_distribution,calendar_recalibration,112,49.358582,0.000000,11.909613,0.000000,0.440642,0.210316,0.144255,0.056150,0.277093,0.022436,0.304128,0.032076,0.115422,49.995177,0.016758,0.116704,0.493624
cable_routing,object_distribution,conservative_fallback,112,49.267073,0.000000,17.099367,0.000000,0.342879,0.112888,0.061216,0.010649,0.233199,0.083823,0.287232,0.039204,0.112472,122.666667,0.017274,0.012191,0.298116
cable_routing,object_distribution,continual_finetuning,112,56.806445,0.000000,20.897314,0.000000,0.417717,0.200424,0.155000,0.085513,0.308590,0.068921,0.919142,0.053460,0.112963,36.586686,0.013928,0.016266,0.251957
cable_routing,object_distribution,domain_randomized,112,49.741445,0.000000,18.959866,0.000000,0.369858,0.133556,0.074726,0.011824,0.250230,0.076254,0.337920,0.028512,0.119382,122.666667,0.017099,0.012204,0.288332
cable_routing,object_distribution,ensemble_gating,112,51.160580,0.000000,19.294199,0.000000,0.386932,0.178665,0.137973,0.077183,0.289426,0.076346,0.675840,0.057024,0.113461,35.044601,0.015638,0.020243,0.346211
cable_routing,object_distribution,frozen,112,37.530514,0.000000,11.928052,0.000000,0.222252,0.015950,0.010780,0.010000,0.166645,0.027159,0.000000,0.017820,0.094055,122.666667,0.022694,0.019919,0.254044
cable_routing,object_distribution,human_repair,112,167.787909,0.000000,40.657131,0.000000,0.602223,0.451496,0.412348,0.362310,0.523931,0.157197,1.297613,0.085536,0.077022,17.692792,0.003145,0.035609,1.504492
cable_routing,object_distribution,meta_adaptation,112,114.392996,0.000000,37.110273,0.000000,0.557310,0.383999,0.347889,0.270091,0.466055,0.149838,0.973210,0.060588,0.088425,21.543286,0.005268,0.032133,1.133574
cable_routing,object_distribution,oracle_maintenance,112,241.000000,1.000000,113.864871,0.000000,0.730526,0.660423,0.653974,0.618481,0.702153,0.461243,1.047552,0.106920,0.050862,7.871021,0.001114,0.033185,2.948317
cable_routing,object_distribution,overfit_rapid_adaptation,112,82.157665,0.000000,28.147866,0.000000,0.485545,0.258810,0.183549,0.088906,0.353772,0.105180,0.422400,0.049896,0.112834,21.422032,0.009455,0.014374,0.977178
cable_routing,object_distribution,self_calibration,112,78.139380,0.000000,23.680932,0.000000,0.480367,0.288074,0.240710,0.177049,0.375966,0.071368,0.729907,0.046332,0.097732,28.598367,0.009062,0.025089,0.732934
cable_routing,object_distribution,sentinel_rehearsal,112,60.039271,0.000000,20.607890,0.000000,0.429889,0.221835,0.175239,0.113454,0.325081,0.070776,0.648806,0.046332,0.105028,29.660991,0.012795,0.017681,0.528029
cable_routing,object_distribution,tactile_servo_refresh,112,104.189851,0.000000,30.181246,0.000000,0.504694,0.343197,0.303202,0.231127,0.428282,0.117282,0.865075,0.064152,0.102016,23.672580,0.006182,0.027166,1.004682
cable_routing,object_distribution,uncertainty_rehearsal,112,96.088177,0.000000,28.604560,0.000000,0.516831,0.329913,0.277331,0.206714,0.409242,0.113937,0.811008,0.064152,0.094391,23.658079,0.007004,0.025590,0.940350
cable_routing,payload_mass_shift,active_evaluation,112,62.815311,0.000000,19.192759,0.000000,0.441401,0.228088,0.110827,0.085430,0.299488,0.074407,0.622182,0.076956,0.104027,33.064963,0.012451,0.008895,0.510092
cable_routing,payload_mass_shift,adaptive_recalibration,112,75.448491,0.000000,27.334305,0.000000,0.522615,0.334172,0.205727,0.164239,0.381449,0.098271,0.577741,0.048972,0.102011,26.832401,0.009225,0.014684,0.847205
cable_routing,payload_mass_shift,calendar_recalibration,112,70.880423,0.000000,12.648715,0.000000,0.516006,0.290100,0.146528,0.101875,0.314910,0.037613,0.285696,0.031482,0.127126,50.416533,0.010839,0.112085,0.767953
cable_routing,payload_mass_shift,conservative_fallback,112,56.550649,0.000000,18.189391,0.000000,0.413023,0.186618,0.070220,0.040929,0.264853,0.078972,0.269824,0.038478,0.107184,126.000000,0.014577,0.004450,0.423842
cable_routing,payload_mass_shift,continual_finetuning,112,71.350401,0.000000,21.875009,0.000000,0.483830,0.265716,0.141174,0.104451,0.330135,0.067227,0.755507,0.052470,0.103340,36.240222,0.010625,0.011604,0.543583
cable_routing,payload_mass_shift,domain_randomized,112,60.956544,0.000000,19.581693,0.000000,0.435299,0.203562,0.077304,0.043265,0.277617,0.072834,0.317440,0.027984,0.113357,126.000000,0.013523,0.004205,0.445925
