policy,trial,day,success_probability
sentinel_rehearsal,47,1,0.877685
sentinel_rehearsal,47,2,0.867061
sentinel_rehearsal,47,3,0.856571
sentinel_rehearsal,47,4,0.846213
sentinel_rehearsal,47,5,0.835987
sentinel_rehearsal,47,6,0.825890
sentinel_rehearsal,47,7,0.815921
sentinel_rehearsal,47,8,0.806078
sentinel_rehearsal,47,9,0.796359
sentinel_rehearsal,47,10,0.786764
sentinel_rehearsal,47,11,0.777289
sentinel_rehearsal,47,12,0.767935
sentinel_rehearsal,47,13,0.758699
sentinel_rehearsal,47,14,0.749580
sentinel_rehearsal,47,15,0.740576
sentinel_rehearsal,47,16,0.731687
sentinel_rehearsal,47,17,0.722909
sentinel_rehearsal,47,18,0.838381
sentinel_rehearsal,47,19,0.828254
sentinel_rehearsal,47,20,0.818255
sentinel_rehearsal,47,21,0.797882
sentinel_rehearsal,47,22,0.788135
sentinel_rehearsal,47,23,0.778510
sentinel_rehearsal,47,24,0.769008
sentinel_rehearsal,47,25,0.759625
sentinel_rehearsal,47,26,0.750362
sentinel_rehearsal,47,27,0.741215
sentinel_rehearsal,47,28,0.732185
sentinel_rehearsal,47,29,0.723268
sentinel_rehearsal,47,30,0.714465
sentinel_rehearsal,47,31,0.705772
sentinel_rehearsal,47,32,0.697190
sentinel_rehearsal,47,33,0.688716
sentinel_rehearsal,47,34,0.680350
sentinel_rehearsal,47,35,0.672089
sentinel_rehearsal,47,36,0.663933
sentinel_rehearsal,47,37,0.655880
sentinel_rehearsal,47,38,0.647929
sentinel_rehearsal,47,39,0.780200
sentinel_rehearsal,47,40,0.770676
sentinel_rehearsal,47,41,0.761272
sentinel_rehearsal,47,42,0.751988
sentinel_rehearsal,47,43,0.727071
sentinel_rehearsal,47,44,0.718020
sentinel_rehearsal,47,45,0.709083
sentinel_rehearsal,47,46,0.700260
sentinel_rehearsal,47,47,0.691548
sentinel_rehearsal,47,48,0.682947
sentinel_rehearsal,47,49,0.674454
sentinel_rehearsal,47,50,0.666069
sentinel_rehearsal,47,51,0.657789
sentinel_rehearsal,47,52,0.649615
sentinel_rehearsal,47,53,0.641544
sentinel_rehearsal,47,54,0.633575
sentinel_rehearsal,47,55,0.625707
sentinel_rehearsal,47,56,0.617939
sentinel_rehearsal,47,57,0.610268
sentinel_rehearsal,47,58,0.602695
sentinel_rehearsal,47,59,0.595218
sentinel_rehearsal,47,60,0.587835
oracle_adapt,0,0,0.896815
oracle_adapt,0,1,0.892613
oracle_adapt,0,2,0.888432
oracle_adapt,0,3,0.884270
oracle_adapt,0,4,0.880130
oracle_adapt,0,5,0.876009
oracle_adapt,0,6,0.871908
oracle_adapt,0,7,0.867828
oracle_adapt,0,8,0.863767
oracle_adapt,0,9,0.859726
oracle_adapt,0,10,0.855705
oracle_adapt,0,11,0.851703
oracle_adapt,0,12,0.847721
oracle_adapt,0,13,0.843758
oracle_adapt,0,14,0.839815
oracle_adapt,0,15,0.835891
oracle_adapt,0,16,0.831986
oracle_adapt,0,17,0.828100
oracle_adapt,0,18,0.824233
oracle_adapt,0,19,0.820385
oracle_adapt,0,20,0.816556
oracle_adapt,0,21,0.809145
oracle_adapt,0,22,0.805353
oracle_adapt,0,23,0.801579
oracle_adapt,0,24,0.797824
oracle_adapt,0,25,0.794087
oracle_adapt,0,26,0.790369
oracle_adapt,0,27,0.786668
oracle_adapt,0,28,0.782986
oracle_adapt,0,29,0.779321
oracle_adapt,0,30,0.775674
oracle_adapt,0,31,0.772046
oracle_adapt,0,32,0.768434
oracle_adapt,0,33,0.764841
oracle_adapt,0,34,0.761265
oracle_adapt,0,35,0.757706
oracle_adapt,0,36,0.754165
oracle_adapt,0,37,0.750641
oracle_adapt,0,38,0.747134
oracle_adapt,0,39,0.743645
oracle_adapt,0,40,0.740172
oracle_adapt,0,41,0.736716
oracle_adapt,0,42,0.733277
oracle_adapt,0,43,0.724455
oracle_adapt,0,44,0.721050
oracle_adapt,0,45,0.717661
oracle_adapt,0,46,0.714289
oracle_adapt,0,47,0.710933
oracle_adapt,0,48,0.707593
oracle_adapt,0,49,0.704270
oracle_adapt,0,50,0.700963
oracle_adapt,0,51,0.697672
oracle_adapt,0,52,0.694398
oracle_adapt,0,53,0.691139
oracle_adapt,0,54,0.687896
oracle_adapt,0,55,0.684669
oracle_adapt,0,56,0.681457
oracle_adapt,0,57,0.678262
oracle_adapt,0,58,0.675082
oracle_adapt,0,59,0.671917
oracle_adapt,0,60,0.668768
oracle_adapt,1,0,0.893372
oracle_adapt,1,1,0.889953
oracle_adapt,1,2,0.886548
oracle_adapt,1,3,0.883157
oracle_adapt,1,4,0.879780
oracle_adapt,1,5,0.876416
oracle_adapt,1,6,0.873066
oracle_adapt,1,7,0.869730
oracle_adapt,1,8,0.866407
oracle_adapt,1,9,0.863097
oracle_adapt,1,10,0.859802
oracle_adapt,1,11,0.856519
oracle_adapt,1,12,0.853250
oracle_adapt,1,13,0.849994
oracle_adapt,1,14,0.846752
oracle_adapt,1,15,0.843522
oracle_adapt,1,16,0.840306
oracle_adapt,1,17,0.837103
oracle_adapt,1,18,0.833913
oracle_adapt,1,19,0.830736
oracle_adapt,1,20,0.827571
oracle_adapt,1,21,0.820820
oracle_adapt,1,22,0.817681
oracle_adapt,1,23,0.814556
oracle_adapt,1,24,0.811443
oracle_adapt,1,25,0.808342
oracle_adapt,1,26,0.805254
oracle_adapt,1,27,0.802179
oracle_adapt,1,28,0.799116
oracle_adapt,1,29,0.796066
oracle_adapt,1,30,0.793028
oracle_adapt,1,31,0.790002
oracle_adapt,1,32,0.786989
oracle_adapt,1,33,0.783988
oracle_adapt,1,34,0.780999
oracle_adapt,1,35,0.778023
oracle_adapt,1,36,0.775058
oracle_adapt,1,37,0.772106
oracle_adapt,1,38,0.769165
oracle_adapt,1,39,0.766237
oracle_adapt,1,40,0.763320
oracle_adapt,1,41,0.760415
oracle_adapt,1,42,0.757522
oracle_adapt,1,43,0.749241
oracle_adapt,1,44,0.746372
oracle_adapt,1,45,0.743514
oracle_adapt,1,46,0.740668
oracle_adapt,1,47,0.737833
oracle_adapt,1,48,0.735010
oracle_adapt,1,49,0.732198
oracle_adapt,1,50,0.729398
oracle_adapt,1,51,0.726609
oracle_adapt,1,52,0.723832
oracle_adapt,1,53,0.721066
oracle_adapt,1,54,0.718311
oracle_adapt,1,55,0.715567
oracle_adapt,1,56,0.712834
oracle_adapt,1,57,0.710113
oracle_adapt,1,58,0.707403
oracle_adapt,1,59,0.704703
oracle_adapt,1,60,0.702015
oracle_adapt,2,0,0.909433
oracle_adapt,2,1,0.905736
oracle_adapt,2,2,0.902056
oracle_adapt,2,3,0.898391
oracle_adapt,2,4,0.894742
oracle_adapt,2,5,0.891108
oracle_adapt,2,6,0.887490
oracle_adapt,2,7,0.883887
oracle_adapt,2,8,0.880299
oracle_adapt,2,9,0.876727
oracle_adapt,2,10,0.873170
oracle_adapt,2,11,0.869628
oracle_adapt,2,12,0.866101
oracle_adapt,2,13,0.862589
oracle_adapt,2,14,0.859092
oracle_adapt,2,15,0.855610
oracle_adapt,2,16,0.852142
oracle_adapt,2,17,0.848690
oracle_adapt,2,18,0.845252
oracle_adapt,2,19,0.841829
oracle_adapt,2,20,0.838420
oracle_adapt,2,21,0.831426
oracle_adapt,2,22,0.828046
oracle_adapt,2,23,0.824680
oracle_adapt,2,24,0.821329
oracle_adapt,2,25,0.817992
oracle_adapt,2,26,0.814670
oracle_adapt,2,27,0.811361
oracle_adapt,2,28,0.808066
oracle_adapt,2,29,0.804786
oracle_adapt,2,30,0.801519
oracle_adapt,2,31,0.798267
oracle_adapt,2,32,0.795028
oracle_adapt,2,33,0.791803
oracle_adapt,2,34,0.788592
oracle_adapt,2,35,0.785394
oracle_adapt,2,36,0.782210
oracle_adapt,2,37,0.779039
oracle_adapt,2,38,0.775882
oracle_adapt,2,39,0.772738
oracle_adapt,2,40,0.769608
oracle_adapt,2,41,0.766491
oracle_adapt,2,42,0.763387
oracle_adapt,2,43,0.754897
oracle_adapt,2,44,0.751820
oracle_adapt,2,45,0.748755
oracle_adapt,2,46,0.745704
oracle_adapt,2,47,0.742666
oracle_adapt,2,48,0.739640
oracle_adapt,2,49,0.736628
oracle_adapt,2,50,0.733628
oracle_adapt,2,51,0.730641
oracle_adapt,2,52,0.727667
oracle_adapt,2,53,0.724705
oracle_adapt,2,54,0.721756
oracle_adapt,2,55,0.718820
oracle_adapt,2,56,0.715896
oracle_adapt,2,57,0.712984
oracle_adapt,2,58,0.710085
oracle_adapt,2,59,0.707198
oracle_adapt,2,60,0.704324
oracle_adapt,3,0,0.895102
oracle_adapt,3,1,0.891375
oracle_adapt,3,2,0.887665
oracle_adapt,3,3,0.883971
oracle_adapt,3,4,0.880293
oracle_adapt,3,5,0.876632
oracle_adapt,3,6,0.872987
oracle_adapt,3,7,0.869358
oracle_adapt,3,8,0.865745
oracle_adapt,3,9,0.862149
oracle_adapt,3,10,0.858568
oracle_adapt,3,11,0.855004
oracle_adapt,3,12,0.851455
oracle_adapt,3,13,0.847922
oracle_adapt,3,14,0.844405
oracle_adapt,3,15,0.840903
oracle_adapt,3,16,0.837417
oracle_adapt,3,17,0.833946
oracle_adapt,3,18,0.830491
oracle_adapt,3,19,0.827052
oracle_adapt,3,20,0.823627
oracle_adapt,3,21,0.816618
oracle_adapt,3,22,0.813224
oracle_adapt,3,23,0.809845
oracle_adapt,3,24,0.806481
oracle_adapt,3,25,0.803132
oracle_adapt,3,26,0.799798
oracle_adapt,3,27,0.796479
oracle_adapt,3,28,0.793175
oracle_adapt,3,29,0.789885
oracle_adapt,3,30,0.786610
oracle_adapt,3,31,0.783349
oracle_adapt,3,32,0.780103
oracle_adapt,3,33,0.776872
oracle_adapt,3,34,0.773655
oracle_adapt,3,35,0.770452
oracle_adapt,3,36,0.767263
oracle_adapt,3,37,0.764089
oracle_adapt,3,38,0.760929
oracle_adapt,3,39,0.757782
oracle_adapt,3,40,0.754650
oracle_adapt,3,41,0.751532
oracle_adapt,3,42,0.748427
oracle_adapt,3,43,0.739937
oracle_adapt,3,44,0.736860
oracle_adapt,3,45,0.733797
oracle_adapt,3,46,0.730747
oracle_adapt,3,47,0.727711
oracle_adapt,3,48,0.724689
oracle_adapt,3,49,0.721680
oracle_adapt,3,50,0.718684
oracle_adapt,3,51,0.715702
oracle_adapt,3,52,0.712733
oracle_adapt,3,53,0.709777
oracle_adapt,3,54,0.706834
oracle_adapt,3,55,0.703904
oracle_adapt,3,56,0.700988
oracle_adapt,3,57,0.698084
oracle_adapt,3,58,0.695194
oracle_adapt,3,59,0.692316
oracle_adapt,3,60,0.689451
oracle_adapt,4,0,0.897482
oracle_adapt,4,1,0.893336
oracle_adapt,4,2,0.889211
oracle_adapt,4,3,0.885105
oracle_adapt,4,4,0.881020
oracle_adapt,4,5,0.876954
oracle_adapt,4,6,0.872909
oracle_adapt,4,7,0.868883
oracle_adapt,4,8,0.864876
oracle_adapt,4,9,0.860890
oracle_adapt,4,10,0.856922
oracle_adapt,4,11,0.852975
oracle_adapt,4,12,0.849046
oracle_adapt,4,13,0.845137
oracle_adapt,4,14,0.841246
oracle_adapt,4,15,0.837375
oracle_adapt,4,16,0.833523
oracle_adapt,4,17,0.829689
oracle_adapt,4,18,0.825874
oracle_adapt,4,19,0.822078
oracle_adapt,4,20,0.818300
oracle_adapt,4,21,0.810941
oracle_adapt,4,22,0.807200
oracle_adapt,4,23,0.803478
oracle_adapt,4,24,0.799773
oracle_adapt,4,25,0.796087
oracle_adapt,4,26,0.792419
oracle_adapt,4,27,0.788768
oracle_adapt,4,28,0.785136
oracle_adapt,4,29,0.781521
oracle_adapt,4,30,0.777924
oracle_adapt,4,31,0.774344
oracle_adapt,4,32,0.770782
oracle_adapt,4,33,0.767237
oracle_adapt,4,34,0.763710
oracle_adapt,4,35,0.760200
oracle_adapt,4,36,0.756707
oracle_adapt,4,37,0.753231
oracle_adapt,4,38,0.749772
oracle_adapt,4,39,0.746329
oracle_adapt,4,40,0.742904
oracle_adapt,4,41,0.739496
oracle_adapt,4,42,0.736104
oracle_adapt,4,43,0.727328
oracle_adapt,4,44,0.723969
oracle_adapt,4,45,0.720627
oracle_adapt,4,46,0.717301
oracle_adapt,4,47,0.713991
oracle_adapt,4,48,0.710697
oracle_adapt,4,49,0.707420
oracle_adapt,4,50,0.704158
oracle_adapt,4,51,0.700912
oracle_adapt,4,52,0.697682
oracle_adapt,4,53,0.694468
oracle_adapt,4,54,0.691270
oracle_adapt,4,55,0.688087
oracle_adapt,4,56,0.684920
oracle_adapt,4,57,0.681768
oracle_adapt,4,58,0.678632
oracle_adapt,4,59,0.675511
oracle_adapt,4,60,0.672405
oracle_adapt,5,0,0.893434
oracle_adapt,5,1,0.890077
oracle_adapt,5,2,0.886733
oracle_adapt,5,3,0.883403
oracle_adapt,5,4,0.880086
oracle_adapt,5,5,0.876782
oracle_adapt,5,6,0.873492
oracle_adapt,5,7,0.870215
oracle_adapt,5,8,0.866951
oracle_adapt,5,9,0.863701
oracle_adapt,5,10,0.860463
oracle_adapt,5,11,0.857239
oracle_adapt,5,12,0.854027
oracle_adapt,5,13,0.850828
oracle_adapt,5,14,0.847643
oracle_adapt,5,15,0.844470
oracle_adapt,5,16,0.841310
oracle_adapt,5,17,0.838162
oracle_adapt,5,18,0.835028
oracle_adapt,5,19,0.831906
oracle_adapt,5,20,0.828796
oracle_adapt,5,21,0.822099
oracle_adapt,5,22,0.819015
oracle_adapt,5,23,0.815943
oracle_adapt,5,24,0.812883
oracle_adapt,5,25,0.809836
oracle_adapt,5,26,0.806801
oracle_adapt,5,27,0.803778
oracle_adapt,5,28,0.800767
oracle_adapt,5,29,0.797768
oracle_adapt,5,30,0.794782
oracle_adapt,5,31,0.791807
oracle_adapt,5,32,0.788845
oracle_adapt,5,33,0.785894
oracle_adapt,5,34,0.782956
oracle_adapt,5,35,0.780029
oracle_adapt,5,36,0.777114
oracle_adapt,5,37,0.774211
oracle_adapt,5,38,0.771319
oracle_adapt,5,39,0.768439
oracle_adapt,5,40,0.765571
oracle_adapt,5,41,0.762714
oracle_adapt,5,42,0.759868
oracle_adapt,5,43,0.751635
oracle_adapt,5,44,0.748812
oracle_adapt,5,45,0.746001
oracle_adapt,5,46,0.743201
oracle_adapt,5,47,0.740413
oracle_adapt,5,48,0.737635
oracle_adapt,5,49,0.734869
oracle_adapt,5,50,0.732114
oracle_adapt,5,51,0.729371
oracle_adapt,5,52,0.726638
oracle_adapt,5,53,0.723916
oracle_adapt,5,54,0.721205
oracle_adapt,5,55,0.718505
oracle_adapt,5,56,0.715816
oracle_adapt,5,57,0.713138
oracle_adapt,5,58,0.710471
oracle_adapt,5,59,0.707814
oracle_adapt,5,60,0.705168
oracle_adapt,6,0,0.899804
oracle_adapt,6,1,0.895686
oracle_adapt,6,2,0.891588
oracle_adapt,6,3,0.887510
oracle_adapt,6,4,0.883452
oracle_adapt,6,5,0.879413
oracle_adapt,6,6,0.875394
oracle_adapt,6,7,0.871394
oracle_adapt,6,8,0.867414
oracle_adapt,6,9,0.863454
oracle_adapt,6,10,0.859512
oracle_adapt,6,11,0.855590
oracle_adapt,6,12,0.851686
oracle_adapt,6,13,0.847802
oracle_adapt,6,14,0.843936
oracle_adapt,6,15,0.840089
oracle_adapt,6,16,0.836261
oracle_adapt,6,17,0.832451
oracle_adapt,6,18,0.828660
oracle_adapt,6,19,0.824887
oracle_adapt,6,20,0.821133
oracle_adapt,6,21,0.813797
oracle_adapt,6,22,0.810079
oracle_adapt,6,23,0.806379
oracle_adapt,6,24,0.802697
oracle_adapt,6,25,0.799032
oracle_adapt,6,26,0.795386
oracle_adapt,6,27,0.791757
oracle_adapt,6,28,0.788146
oracle_adapt,6,29,0.784552
oracle_adapt,6,30,0.780976
oracle_adapt,6,31,0.777417
oracle_adapt,6,32,0.773876
oracle_adapt,6,33,0.770351
oracle_adapt,6,34,0.766844
oracle_adapt,6,35,0.763354
oracle_adapt,6,36,0.759880
oracle_adapt,6,37,0.756424
oracle_adapt,6,38,0.752984
oracle_adapt,6,39,0.749561
oracle_adapt,6,40,0.746155
oracle_adapt,6,41,0.742765
oracle_adapt,6,42,0.739392
oracle_adapt,6,43,0.730634
oracle_adapt,6,44,0.727294
oracle_adapt,6,45,0.723969
oracle_adapt,6,46,0.720661
oracle_adapt,6,47,0.717368
oracle_adapt,6,48,0.714092
oracle_adapt,6,49,0.710831
oracle_adapt,6,50,0.707587
oracle_adapt,6,51,0.704358
oracle_adapt,6,52,0.701145
oracle_adapt,6,53,0.697947
oracle_adapt,6,54,0.694765
oracle_adapt,6,55,0.691598
oracle_adapt,6,56,0.688447
oracle_adapt,6,57,0.685311
oracle_adapt,6,58,0.682190
oracle_adapt,6,59,0.679084
oracle_adapt,6,60,0.675993
oracle_adapt,7,0,0.932478
oracle_adapt,7,1,0.928729
oracle_adapt,7,2,0.924996
oracle_adapt,7,3,0.921278
oracle_adapt,7,4,0.917576
oracle_adapt,7,5,0.913889
oracle_adapt,7,6,0.910218
oracle_adapt,7,7,0.906563
oracle_adapt,7,8,0.902922
oracle_adapt,7,9,0.899297
oracle_adapt,7,10,0.895688
oracle_adapt,7,11,0.892093
oracle_adapt,7,12,0.888513
oracle_adapt,7,13,0.884949
oracle_adapt,7,14,0.881399
oracle_adapt,7,15,0.877865
oracle_adapt,7,16,0.874345
oracle_adapt,7,17,0.870840
oracle_adapt,7,18,0.867349
oracle_adapt,7,19,0.863874
oracle_adapt,7,20,0.860413
oracle_adapt,7,21,0.853366
oracle_adapt,7,22,0.849934
oracle_adapt,7,23,0.846516
oracle_adapt,7,24,0.843113
oracle_adapt,7,25,0.839724
oracle_adapt,7,26,0.836349
oracle_adapt,7,27,0.832989
oracle_adapt,7,28,0.829642
oracle_adapt,7,29,0.826310
oracle_adapt,7,30,0.822991
oracle_adapt,7,31,0.819687
oracle_adapt,7,32,0.816396
oracle_adapt,7,33,0.813120
oracle_adapt,7,34,0.809856
oracle_adapt,7,35,0.806607
oracle_adapt,7,36,0.803371
oracle_adapt,7,37,0.800149
oracle_adapt,7,38,0.796941
oracle_adapt,7,39,0.793746
oracle_adapt,7,40,0.790564
oracle_adapt,7,41,0.787396
oracle_adapt,7,42,0.784241
oracle_adapt,7,43,0.775699
oracle_adapt,7,44,0.772570
oracle_adapt,7,45,0.769455
oracle_adapt,7,46,0.766352
oracle_adapt,7,47,0.763263
oracle_adapt,7,48,0.760187
oracle_adapt,7,49,0.757123
oracle_adapt,7,50,0.754073
oracle_adapt,7,51,0.751035
oracle_adapt,7,52,0.748010
oracle_adapt,7,53,0.744998
oracle_adapt,7,54,0.741998
oracle_adapt,7,55,0.739011
oracle_adapt,7,56,0.736036
oracle_adapt,7,57,0.733074
oracle_adapt,7,58,0.730125
oracle_adapt,7,59,0.727188
oracle_adapt,7,60,0.724263
oracle_adapt,8,0,0.922609
oracle_adapt,8,1,0.918284
oracle_adapt,8,2,0.913981
oracle_adapt,8,3,0.909698
oracle_adapt,8,4,0.905437
oracle_adapt,8,5,0.901196
oracle_adapt,8,6,0.896976
oracle_adapt,8,7,0.892777
oracle_adapt,8,8,0.888598
oracle_adapt,8,9,0.884440
oracle_adapt,8,10,0.880302
oracle_adapt,8,11,0.876185
oracle_adapt,8,12,0.872088
oracle_adapt,8,13,0.868011
oracle_adapt,8,14,0.863953
oracle_adapt,8,15,0.859916
oracle_adapt,8,16,0.855899
oracle_adapt,8,17,0.851901
oracle_adapt,8,18,0.847923
oracle_adapt,8,19,0.843964
oracle_adapt,8,20,0.840025
oracle_adapt,8,21,0.832505
oracle_adapt,8,22,0.828604
oracle_adapt,8,23,0.824722
oracle_adapt,8,24,0.820860
oracle_adapt,8,25,0.817016
oracle_adapt,8,26,0.813191
oracle_adapt,8,27,0.809385
oracle_adapt,8,28,0.805597
oracle_adapt,8,29,0.801829
oracle_adapt,8,30,0.798078
oracle_adapt,8,31,0.794346
oracle_adapt,8,32,0.790633
oracle_adapt,8,33,0.786937
oracle_adapt,8,34,0.783260
oracle_adapt,8,35,0.779600
oracle_adapt,8,36,0.775959
oracle_adapt,8,37,0.772335
oracle_adapt,8,38,0.768730
oracle_adapt,8,39,0.765141
oracle_adapt,8,40,0.761571
oracle_adapt,8,41,0.758018
oracle_adapt,8,42,0.754482
oracle_adapt,8,43,0.745564
oracle_adapt,8,44,0.742063
oracle_adapt,8,45,0.738579
oracle_adapt,8,46,0.735112
oracle_adapt,8,47,0.731662
oracle_adapt,8,48,0.728230
oracle_adapt,8,49,0.724814
oracle_adapt,8,50,0.721414
oracle_adapt,8,51,0.718032
oracle_adapt,8,52,0.714666
oracle_adapt,8,53,0.711316
oracle_adapt,8,54,0.707983
oracle_adapt,8,55,0.704666
oracle_adapt,8,56,0.701366
oracle_adapt,8,57,0.698081
oracle_adapt,8,58,0.694813
oracle_adapt,8,59,0.691561
oracle_adapt,8,60,0.688324
oracle_adapt,9,0,0.887733
oracle_adapt,9,1,0.884180
oracle_adapt,9,2,0.880643
oracle_adapt,9,3,0.877121
oracle_adapt,9,4,0.873614
oracle_adapt,9,5,0.870122
oracle_adapt,9,6,0.866645
oracle_adapt,9,7,0.863183
oracle_adapt,9,8,0.859735
oracle_adapt,9,9,0.856302
oracle_adapt,9,10,0.852884
oracle_adapt,9,11,0.849480
oracle_adapt,9,12,0.846091
oracle_adapt,9,13,0.842716
oracle_adapt,9,14,0.839356
oracle_adapt,9,15,0.836009
oracle_adapt,9,16,0.832678
oracle_adapt,9,17,0.829360
oracle_adapt,9,18,0.826056
oracle_adapt,9,19,0.822767
oracle_adapt,9,20,0.819492
oracle_adapt,9,21,0.812630
oracle_adapt,9,22,0.809383
oracle_adapt,9,23,0.806149
oracle_adapt,9,24,0.802929
oracle_adapt,9,25,0.799723
oracle_adapt,9,26,0.796530
oracle_adapt,9,27,0.793351
oracle_adapt,9,28,0.790186
oracle_adapt,9,29,0.787034
oracle_adapt,9,30,0.783895
oracle_adapt,9,31,0.780770
oracle_adapt,9,32,0.777658
oracle_adapt,9,33,0.774560
oracle_adapt,9,34,0.771474
oracle_adapt,9,35,0.768402
oracle_adapt,9,36,0.765343
oracle_adapt,9,37,0.762297
oracle_adapt,9,38,0.759264
oracle_adapt,9,39,0.756244
oracle_adapt,9,40,0.753236
oracle_adapt,9,41,0.750242
oracle_adapt,9,42,0.747260
oracle_adapt,9,43,0.738891
oracle_adapt,9,44,0.735935
oracle_adapt,9,45,0.732991
oracle_adapt,9,46,0.730060
oracle_adapt,9,47,0.727141
oracle_adapt,9,48,0.724235
oracle_adapt,9,49,0.721341
oracle_adapt,9,50,0.718459
oracle_adapt,9,51,0.715590
oracle_adapt,9,52,0.712733
oracle_adapt,9,53,0.709888
oracle_adapt,9,54,0.707055
oracle_adapt,9,55,0.704234
oracle_adapt,9,56,0.701425
oracle_adapt,9,57,0.698629
oracle_adapt,9,58,0.695844
oracle_adapt,9,59,0.693071
oracle_adapt,9,60,0.690310
oracle_adapt,10,0,0.906094
oracle_adapt,10,1,0.902581
oracle_adapt,10,2,0.899083
oracle_adapt,10,3,0.895598
oracle_adapt,10,4,0.892129
oracle_adapt,10,5,0.888673
oracle_adapt,10,6,0.885231
oracle_adapt,10,7,0.881804
oracle_adapt,10,8,0.878390
oracle_adapt,10,9,0.874991
oracle_adapt,10,10,0.871605
oracle_adapt,10,11,0.868234
oracle_adapt,10,12,0.864876
oracle_adapt,10,13,0.861531
oracle_adapt,10,14,0.858201
oracle_adapt,10,15,0.854884
oracle_adapt,10,16,0.851581
oracle_adapt,10,17,0.848291
oracle_adapt,10,18,0.845014
oracle_adapt,10,19,0.841751
oracle_adapt,10,20,0.838502
oracle_adapt,10,21,0.831665
oracle_adapt,10,22,0.828442
oracle_adapt,10,23,0.825232
oracle_adapt,10,24,0.822035
oracle_adapt,10,25,0.818852
oracle_adapt,10,26,0.815681
oracle_adapt,10,27,0.812523
oracle_adapt,10,28,0.809378
oracle_adapt,10,29,0.806246
oracle_adapt,10,30,0.803127
oracle_adapt,10,31,0.800021
oracle_adapt,10,32,0.796927
oracle_adapt,10,33,0.793846
oracle_adapt,10,34,0.790778
oracle_adapt,10,35,0.787722
oracle_adapt,10,36,0.784678
oracle_adapt,10,37,0.781647
oracle_adapt,10,38,0.778629
oracle_adapt,10,39,0.775623
oracle_adapt,10,40,0.772629
oracle_adapt,10,41,0.769647
oracle_adapt,10,42,0.766678
oracle_adapt,10,43,0.758320
oracle_adapt,10,44,0.755375
oracle_adapt,10,45,0.752442
oracle_adapt,10,46,0.749521
oracle_adapt,10,47,0.746611
oracle_adapt,10,48,0.743714
oracle_adapt,10,49,0.740828
oracle_adapt,10,50,0.737955
oracle_adapt,10,51,0.735093
oracle_adapt,10,52,0.732242
oracle_adapt,10,53,0.729404
oracle_adapt,10,54,0.726577
oracle_adapt,10,55,0.723761
oracle_adapt,10,56,0.720958
oracle_adapt,10,57,0.718165
oracle_adapt,10,58,0.715384
oracle_adapt,10,59,0.712614
oracle_adapt,10,60,0.709856
oracle_adapt,11,0,0.925163
oracle_adapt,11,1,0.921583
oracle_adapt,11,2,0.918019
oracle_adapt,11,3,0.914468
oracle_adapt,11,4,0.910932
oracle_adapt,11,5,0.907411
oracle_adapt,11,6,0.903903
oracle_adapt,11,7,0.900410
oracle_adapt,11,8,0.896930
oracle_adapt,11,9,0.893465
oracle_adapt,11,10,0.890014
oracle_adapt,11,11,0.886577
oracle_adapt,11,12,0.883153
oracle_adapt,11,13,0.879744
oracle_adapt,11,14,0.876348
oracle_adapt,11,15,0.872966
oracle_adapt,11,16,0.869597
oracle_adapt,11,17,0.866242
oracle_adapt,11,18,0.862901
oracle_adapt,11,19,0.859573
oracle_adapt,11,20,0.856259
oracle_adapt,11,21,0.849358
oracle_adapt,11,22,0.846070
oracle_adapt,11,23,0.842796
oracle_adapt,11,24,0.839534
oracle_adapt,11,25,0.836286
oracle_adapt,11,26,0.833052
oracle_adapt,11,27,0.829830
oracle_adapt,11,28,0.826621
oracle_adapt,11,29,0.823425
oracle_adapt,11,30,0.820242
oracle_adapt,11,31,0.817072
oracle_adapt,11,32,0.813915
oracle_adapt,11,33,0.810770
oracle_adapt,11,34,0.807638
oracle_adapt,11,35,0.804519
oracle_adapt,11,36,0.801412
oracle_adapt,11,37,0.798318
oracle_adapt,11,38,0.795237
oracle_adapt,11,39,0.792167
oracle_adapt,11,40,0.789111
oracle_adapt,11,41,0.786066
oracle_adapt,11,42,0.783034
oracle_adapt,11,43,0.774614
oracle_adapt,11,44,0.771606
oracle_adapt,11,45,0.768611
oracle_adapt,11,46,0.765627
oracle_adapt,11,47,0.762656
oracle_adapt,11,48,0.759697
oracle_adapt,11,49,0.756749
oracle_adapt,11,50,0.753813
oracle_adapt,11,51,0.750890
oracle_adapt,11,52,0.747978
oracle_adapt,11,53,0.745078
oracle_adapt,11,54,0.742189
oracle_adapt,11,55,0.739312
oracle_adapt,11,56,0.736447
oracle_adapt,11,57,0.733594
oracle_adapt,11,58,0.730752
oracle_adapt,11,59,0.727921
oracle_adapt,11,60,0.725102
oracle_adapt,12,0,0.920939
oracle_adapt,12,1,0.917551
oracle_adapt,12,2,0.914177
oracle_adapt,12,3,0.910816
oracle_adapt,12,4,0.907468
oracle_adapt,12,5,0.904134
oracle_adapt,12,6,0.900812
oracle_adapt,12,7,0.897504
oracle_adapt,12,8,0.894209
oracle_adapt,12,9,0.890926
oracle_adapt,12,10,0.887657
oracle_adapt,12,11,0.884400
oracle_adapt,12,12,0.881156
oracle_adapt,12,13,0.877925
oracle_adapt,12,14,0.874706
oracle_adapt,12,15,0.871501
oracle_adapt,12,16,0.868307
oracle_adapt,12,17,0.865127
oracle_adapt,12,18,0.861959
oracle_adapt,12,19,0.858803
